"title","prof","subject","courseQuestions","learningQuestions","instructorQuestions","wouldRecommend","spentMinimum","spentLow","spentMedium","spentHigh","spentMax"
"FSEM1000 Connections and Decisions","Riccio, Jason","FSEM",4.025,4.85,4.275,4.325,NA,NA,NA,NA,NA
"FSEM1000 Connections and Decisions","Swindlehurst, Janice","FSEM",3.7,4.3,3.8,4,100,NA,NA,NA,NA
"FSEM1000 Connections and Decisions","Ward, Meghan","FSEM",3.66666666666667,4.73333333333333,4.3,4.3,89.6666666666667,10.3333333333333,NA,NA,NA
"FSEM1000 Connections and Decisions","Winter, Eric","FSEM",3.625,4.325,4.15,4.25,100,NA,NA,NA,NA
"FSEM1000 Connections and Decisions","Zuch, Gregory","FSEM",3.88,4.6,4.18,4.26,NA,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Berkey, Rebecca","FSEM",4,4.8,4.3,4.3,100,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Brown, Nicholas","FSEM",4.4,5,4.3,4.3,100,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Budil, David","FSEM",3.5,4.4,4.3,4.3,100,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Cooper, Adam","FSEM",4.03333333333333,4.46666666666667,4.3,4.3,100,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Dadkhah, Kamran","FSEM",1,2,4.3,4.3,100,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Felde, Nathan","FSEM",4.3,4.4,4.3,4.3,100,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Hinson, John","FSEM",4.2,5,4.3,4.3,100,NA,NA,NA,NA
"FSEM1101 First-Year Inquiry Seminar","Kelly, Kathleen","FSEM",3.95,4,4.3,4.3,90,NA,NA,NA,NA
"GAME1110 Games and Society","Pearce, Celia","GAME",3.7,3.95,4.3,4.2,44.5,49.5,NA,NA,NA
"GAME1110 Games and Society","Sichling, Brandon","GAME",4.18571428571429,4.62857142857143,4.32857142857143,4.25714285714286,NA,NA,NA,NA,NA
"GAME1111 Recitation for GAME 1110","Pearce, Celia","GAME",3,3.2,4.3,4.2,89,11,NA,NA,NA
"GAME1850 Experimental Game Design","Pearce, Celia","GAME",3.95,4.1,4.35,4.3,15.5,NA,35.5,20,NA
"GAME2010 The Business of Games","Gold, Susan","GAME",3.725,4.025,4.35,4.25,NA,39.25,30,NA,NA
"GAME2500 Foundations of Game Design","Canossa, Alessandro","GAME",2.6,2.6,4.3,4.3,48,44,8,NA,NA
"GAME2500 Foundations of Game Design","Liberty, Samuel","GAME",3.5,3.65,4.4,4.3,7,53.5,28.5,NA,10.5
"GAME2500 Foundations of Game Design","Pearce, Celia","GAME",3.8,4,4.4,4.3,NA,43,29,29,NA
"GAME2500 Foundations of Game Design","Sichling, Brandon","GAME",4.3,4.7,4.3,4.2,7,47,20,13,13
"GAME2555 Games for Change","Lu, Shirong","GAME",4.35,4.45,4.3,4.25,32.5,NA,36,NA,NA
"GAME2650 Intro to Game Research Methods","Harteveld, Casper","GAME",3.7,4,4.3,4.3,NA,NA,50,NA,33
"GAME2650 Intro to Game Research Methods","Smith, Gillian","GAME",4.2,4.5,4.3,4.2,50,25,25,NA,NA
"GAME2750 Games Criticism and Theory","Liberty, Samuel","GAME",4.2,4.6,4.3,4.25,NA,49.5,NA,NA,NA
"GAME2755 Games and Social Justice","Smith, Gillian","GAME",4.3,4.8,4.3,4.2,NA,50,25,25,NA
"GAME2950 Game Studio","Pletcher, Kellian","GAME",4.4,4.9,4.3,4.2,NA,11,33,33,22
"GAME3055 Playful Design","Liberty, Samuel","GAME",4.3,4.5,4.4,4.3,25,25,25,25,NA
"GAME3300 Game Interface Design","Pletcher, Kellian","GAME",4.3,4.8,4.4,4.3,NA,50,50,NA,NA
"GAME3400 Level Design  Game Architctr","Canossa, Alessandro","GAME",3.7,4,4.3,4.2,NA,50,NA,NA,50
"GAME3700 Rapid Idea Prototyping Games","Barnes, Jacqueline","GAME",4.4,4.9,4.4,4.3,40,50,10,NA,NA
"GAME3700 Rapid Idea Prototyping Games","Sichling, Brandon","GAME",4.1,4.8,4.4,4.3,25,38,38,NA,NA
"GAME3700 Rapid Idea Prototyping Games","Smith, Gillian","GAME",4.2,4.5,4.3,4.2,7,57,21,NA,14
"GAME3800 Game Concept Develop  Prod","Deterding, Christoph","GAME",4,4.4,4.3,4.2,NA,27,36,36,NA
"GAME3800 Game Concept Develop  Prod","Gold, Susan","GAME",3.9,3.9,4.3,4.2,13,63,13,NA,13
"GAME3800 Game Concept Develop  Prod","Pailthorpe, Jordan","GAME",4.2,4.7,4.4,4.3,NA,33,NA,17,33
"GAME3899 Topics in Game Design","Sichling, Brandon","GAME",4.3,4.9,4.3,4.3,11,44,22,22,NA
"GAME4155 Designing Imaginary Worlds","Pearce, Celia","GAME",4.3,4.6,4.3,4.2,21,36,21,21,NA
"GAME4355 Game Scripting","Rudin, Jake","GAME",4.1,4.5,4.3,4.3,NA,73,9,18,NA
"GAME4700 Game Design Capstone 1","Canossa, Alessandro","GAME",4,3.8,4.4,4.3,NA,NA,50,NA,33
"GAME4700 Game Design Capstone 1","Harteveld, Casper","GAME",3.8,4,4.3,4.2,NA,NA,NA,75,NA
"GAME4700 Game Design Capstone 1","Sichling, Brandon","GAME",4.4,4.7,4.3,4.2,NA,14,57,14,14
"GAME4701 Game Design Capstone 2","Gold, Susan","GAME",3.5,2.95,4.3,4.25,NA,NA,NA,NA,NA
"GAME4701 Game Design Capstone 2","Pearce, Celia","GAME",3.9,3.8,4.3,4.3,NA,NA,NA,25,50
"GBST1011 Globalization  Internat Affrs","Fell, Peter","GBST",4.51428571428571,4.41428571428571,4.5,4.5,NA,25.4285714285714,NA,NA,NA
"GBST1011 Globalization  Internat Affrs","Grobelski, Tiffany","GBST",4.7,4.8,4.5,4.5,NA,17,50,33,NA
"GBST1011 Globalization  Internat Affrs","Kim-Wong, Chong Sun","GBST",4.1,4.1,4.5,4.4,8,15,54,23,NA
"GBST1011 Globalization  Internat Affrs","Miller, Edward","GBST",4.6,4.6,4.5,4.5,NA,55,NA,36,NA
"GBST1011 Globalization  Internat Affrs","Mueller, Justin","GBST",4.56428571428571,4.48571428571429,4.5,4.47142857142857,NA,NA,NA,18.5,NA
"GBST1011 Globalization  Internat Affrs","Odenwald, Karla","GBST",4,4.2,4.5,4.4,NA,20,20,20,40
"GBST1011 Globalization  Internat Affrs","Parenti, Melissa","GBST",4.8,4.7,4.5,4.5,NA,NA,47,12,29
"GBST1011 Globalization  Internat Affrs","Rhodes, Paula","GBST",4.35,4,4.5,4.4,19,28,NA,24,NA
"GBST1011 Globalization  Internat Affrs","Shimer, William","GBST",4.4,4.1,4.5,4.5,19.5,NA,27,30,NA
"GBST1011 Globalization  Internat Affrs","Szelenyi, Balazs","GBST",4.5,4.4,4.5,4.5,10,33,24,24,10
"GBST1011 Globalization  Internat Affrs","Welden, Trafford","GBST",4.7,4.6,4.5,4.5,15,5,65,10,5
"GBST1011 Globalization & Internat Affrs","Kim-Wong, Chong Sun","GBST",4.8,4.7,4.5,4.4,NA,57,43,NA,NA
"GBST1012 The Global Experience","Floman, Benjamin","GBST",3.6,3.8,4.5,4.5,62,23,8,8,NA
"GBST1020 Community Learning 1","Bunning, Lucy","GBST",4.5,4.55,4.5,4.5,40.5,NA,NA,NA,NA
"GBST1020 Community Learning 1","Desai, Nita","GBST",3.8,3.4,4.5,4.5,56,6,31,NA,6
"GBST1020 Community Learning 1","Di Cecco, Grace","GBST",4.3,4.5,4.5,4.4,51,31,10.5,NA,NA
"GBST1020 Community Learning 1","Kim, Suzanne","GBST",4.2,4.6,4.5,4.4,NA,50,NA,NA,33
"GBST1020 Community Learning 1","Malinowski, Alexa","GBST",4.1,4.25,4.5,4.4,47,NA,24,NA,NA
"GBST1020 Community Learning 1","Malm, Haley","GBST",3.925,4.25,4.5,4.45,NA,NA,28.5,NA,NA
"GBST1020 Community Learning 1","McCarron, Terrence","GBST",4.425,4.4,4.5,4.45,NA,NA,NA,NA,NA
"GBST1020 Community Learning 1","Morazzini, Daryl","GBST",3.4,3.8,4.5,4.4,NA,69,NA,25,NA
"GBST1020 Community Learning 1","Nevarez, Joseph","GBST",3.9,4.1,4.5,4.5,36,36,27,NA,NA
"GBST1020 Community Learning 1","O'Flanagan, Kelsie","GBST",3.75,4.2,4.5,4.4,NA,56,NA,19.5,NA
"GBST1020 Community Learning 1","Oliveira, Alexandre","GBST",4.5,4.4,4.5,4.5,18,55,9,NA,18
"GBST1020 Community Learning 1","Roe, Lisa","GBST",4.45,4.55,4.5,4.45,NA,38.5,NA,NA,25.5
"GBST1020 Community Learning 1","Slinkard, Sibley","GBST",4.3,4.3,4.5,4.4,46,31,8,8,8
"GBST1030 Community Learning 2","Bauyrzhankyzy, Gauhar","GBST",4.35,4.5,4.5,4.5,51,28,15.5,NA,NA
"GBST1030 Community Learning 2","Bunning, Lucy","GBST",4.5,5,4.5,4.5,64,18,18,NA,NA
"GBST1030 Community Learning 2","Morazzini, Daryl","GBST",3.8,3.8,4.5,4.5,22,56,22,NA,NA
"GBST1030 Community Learning 2","Pease, Sarah","GBST",3.8,3.1,4.5,4.5,22,56,22,NA,NA
"GBST1030 Community Learning 2","Roe, Lisa","GBST",4,4.05,4.5,4.45,29,49,16.5,NA,NA
"GBST1102 Global Corp  Social Rspnsblty","Davidson, Patricia","GBST",4.6,4.7,4.5,4.5,NA,8,31,31,31
"GBST1102 Global Corp  Social Rspnsblty","Fell, Peter","GBST",4.4,4.38181818181818,4.5,4.45454545454546,NA,NA,NA,28,NA
"GBST1102 Global Corp  Social Rspnsblty","Miller, Edward","GBST",4.5,4.4,4.5,4.5,NA,15.5,43.5,NA,11.5
"GBST1102 Global Corp  Social Rspnsblty","Odenwald, Karla","GBST",4.4,4.35,4.5,4.45,NA,30.25,24,NA,22.5
"GBST1102 Global Corp  Social Rspnsblty","Odenwald, Kurt","GBST",4.43333333333333,4.3,4.5,4.46666666666667,17.6666666666667,26.6666666666667,37,NA,NA
"GBST1102 Global Corp  Social Rspnsblty","Shimer, William","GBST",4.6,4.5,4.5,4.5,NA,NA,25,33,25
"GBST1102 Global Corp  Social Rspnsblty","Silverman, Michael","GBST",4.3,3.8,4.5,4.5,8,17,58,NA,17
"GE1110 Engineering Design","Freeman, Susan","GE",4.15,4.45,4.2,4.3,NA,28,33.5,NA,14
"GE1110 Engineering Design","Goldthwaite, Donald","GE",3.6,3.16666666666667,4.2,4.3,NA,43,NA,26,NA
"GE1110 Engineering Design","Hertz, Joshua","GE",4.275,4.675,4.2,4.3,15.75,NA,NA,NA,NA
"GE1110 Engineering Design","Keyvani Someh, Leila","GE",3.75,4.1,4.25,4.25,7.75,27.25,34.75,21,NA
"GE1110 Engineering Design","Love, Jennifer","GE",4,4.33333333333333,4.25,4.35,NA,NA,45.6666666666667,19.3333333333333,NA
"GE1110 Engineering Design","Maheswaran, Balasubramaniam","GE",3.75,3.5,4.2,4.3,NA,15,42.5,27.5,13
"GE1110 Engineering Design","Schulte Grahame, Kathryn","GE",3.7,3.65,4.2,4.3,NA,NA,NA,38,49.5
"GE1110 Engineering Design","Sivak, Mark","GE",3.7,3.8,4.2,4.3,NA,61,NA,26,9
"GE1110 Engineering Design","Variawa, Chirag","GE",4.08333333333333,4.5,4.33333333333333,4.41666666666667,19.1666666666667,NA,NA,13.8333333333333,NA
"GE1110 Engineering Design","Whalen, Richard","GE",4.3,4.86666666666667,4.2,4.3,9.33333333333333,39.6666666666667,NA,21.3333333333333,NA
"GE1111 Engr Prob Solv and Comp","Freeman, Susan","GE",4.2,4.625,4.45,4.5,NA,27.25,NA,34.5,NA
"GE1111 Engr Prob Solv and Comp","Goldthwaite, Donald","GE",3.6,3.36666666666667,4.3,4.4,NA,27,44.3333333333333,18.6666666666667,NA
"GE1111 Engr Prob Solv and Comp","Hertz, Joshua","GE",4.36,4.74,4.4,4.48,NA,25.4,NA,25.8,NA
"GE1111 Engr Prob Solv and Comp","Kazemiroodsari, Hadi","GE",4.3,4.7,4.2,4.2,8,54,8,8,23
"GE1111 Engr Prob Solv and Comp","Maheswaran, Balasubramaniam","GE",3.68,3.4,4.26,4.36,NA,NA,NA,23.2,NA
"GE1111 Engr Prob Solv and Comp","McKnight, Stephen","GE",4.5,4.8,4.2,4.3,5,37,53,NA,5
"GE1111 Engr Prob Solv and Comp","Pfluger, Courtney","GE",3.775,3.6,4.325,4.4,16,52.75,NA,13,NA
"GE1111 Engr Prob Solv and Comp","Reisberg, Rachelle","GE",4.16666666666667,4.56666666666667,4.26666666666667,4.3,NA,NA,NA,18.6666666666667,NA
"GE1111 Engr Prob Solv and Comp","Schulte Grahame, Kathryn","GE",3.85,3.8,4.2,4.3,NA,9.5,23,27.5,40.5
"GE1111 Engr Prob Solv and Comp","Sivak, Mark","GE",3.9,4.1,4.3,4.4,NA,78,NA,17,NA
"GE1111 Engr Prob Solv and Comp","Variawa, Chirag","GE",4.25,4.5,4.25,4.35,6.5,35,45,11,NA
"GE1111 Engr Prob Solv and Comp","Whalen, Richard","GE",4.425,4.95,4.425,4.5,NA,34.5,NA,27.5,16
"GE1501 Cornerstone of Engineering 1","Browning, James","GE",3.9,4.16666666666667,4.2,4.2,NA,41.3333333333333,NA,NA,NA
"GE1501 Cornerstone of Engineering 1","Freeman, Susan","GE",4.15,4.65,4.2,4.2,NA,21,34.5,NA,23
"GE1501 Cornerstone of Engineering 1","Hertz, Joshua","GE",4.225,4.775,4.2,4.2,NA,26.25,NA,25.75,NA
"GE1501 Cornerstone of Engineering 1","Keyvani Someh, Leila","GE",4.1,4.6,4.4,4.4,3,13,39,32,13
"GE1501 Cornerstone of Engineering 1","Love, Jennifer","GE",3.63333333333333,3.96666666666667,4.2,4.2,NA,38,NA,22.6666666666667,NA
"GE1501 Cornerstone of Engineering 1","Maheswaran, Balasubramaniam","GE",4.05,4.125,4.3,4.3,NA,26,NA,28.5,12.25
"GE1501 Cornerstone of Engineering 1","Pfluger, Courtney","GE",3.5,3.3,4.2,4.2,NA,46.5,NA,14,NA
"GE1501 Cornerstone of Engineering 1","Schulte Grahame, Kathryn","GE",3.9,4.1,4.26666666666667,4.26666666666667,NA,NA,15.3333333333333,30.3333333333333,50.6666666666667
"GE1501 Cornerstone of Engineering 1","Sivak, Mark","GE",3.8,3.9,4.2,4.2,4,28,44,20,4
"GE1501 Cornerstone of Engineering 1","Whalen, Richard","GE",4.23333333333333,4.76666666666667,4.2,4.2,NA,38,NA,25.3333333333333,10
"GE1502 Cornerstone of Engineering 2","Browning, James","GE",3.9,4.23333333333333,4.4,4.4,14.3333333333333,NA,NA,9,NA
"GE1502 Cornerstone of Engineering 2","Freeman, Susan","GE",4.2,4.8,4.4,4.4,NA,26,NA,34.5,13
"GE1502 Cornerstone of Engineering 2","Hertz, Joshua","GE",4.3,4.85,4.4,4.4,NA,NA,NA,29,NA
"GE1502 Cornerstone of Engineering 2","Keyvani Someh, Leila","GE",4.3,4.6,4.4,4.4,3,19,39,26,13
"GE1502 Cornerstone of Engineering 2","Love, Jennifer","GE",3.6,4.06666666666667,4.4,4.4,NA,NA,NA,24,NA
"GE1502 Cornerstone of Engineering 2","Maheswaran, Balasubramaniam","GE",4.1,4.175,4.3,4.3,NA,24.5,NA,22.5,12.75
"GE1502 Cornerstone of Engineering 2","Pfluger, Courtney","GE",3.2,3.35,4.4,4.4,NA,NA,NA,21.5,NA
"GE1502 Cornerstone of Engineering 2","Schulte Grahame, Kathryn","GE",3.93333333333333,4.1,4.26666666666667,4.26666666666667,NA,NA,23,36.6666666666667,NA
"GE1502 Cornerstone of Engineering 2","Sivak, Mark","GE",3.7,3.9,4.4,4.4,3,44,41,9,3
"GE1502 Cornerstone of Engineering 2","Whalen, Richard","GE",4.3,4.9,4.4,4.4,12,33.6666666666667,NA,20,NA
"GE2361 Math Methods for Engineers","Asthagiri, Anand","GE",3.6,3.2,4.2,4.3,NA,24,NA,43,24
"GE2361 Math Methods for Engineers","Parameswaran, Harikrishnan","GE",3.8,3.9,4.4,4.4,6,39,17,39,NA
"GE2361 Math Methods for Engineers","Slavov, Nikolai","GE",3.75,3.75,4.25,4.3,NA,NA,45.5,NA,NA
"GE3300 Energy Sys: Sci/Tech/Sustain","Eckelman, Matthew","GE",4,4.15,4.2,4.25,NA,31.5,35,28.5,NA
"GE3300 Energy Sys: Sci/Tech/Sustain","Furth, Peter","GE",3.8,3.9,4.35,4.4,NA,40.5,56,NA,NA
"GE4608 Nanotechnology in Engineering","Liu, Yongmin","GE",4.3,4.6,4.4,4.4,NA,50,NA,40,NA
"GE4900 Career Management","Harris, Richard","GE",4.2,4.9,4.35,4.4,89,NA,NA,NA,NA
"GE4900 Career Management","Reisberg, Rachelle","GE",4,4.85,4.2,4.25,94,NA,NA,NA,NA
"GE5000 Special Topics in Engineering","Buff, Eugene","GE",3.4,4.1,4.3,4.4,25,50,25,NA,NA
"GE5000 Special Topics in Engineering","Clark, Adrienne","GE",4.55,4.95,4.25,4.35,NA,33.5,58.5,NA,NA
"GE5000 Special Topics in Engineering","Sabin, Paul","GE",4.5,5,4.2,4.3,NA,17,67,17,NA
"GE5000 Special Topics in Engineering","Sivak, Mark","GE",4.6,4.7,4.3,4.4,NA,14,57,29,NA
"GE5000 Special Topics in Engineering: Customer Driven Innovation","Buff, Eugene","GE",4.2,4.5,4.2,4.3,NA,75,25,NA,NA
"GE5010 Customer-Driven Tech Innovatn","Buff, Eugene","GE",4.25,4.5,4.3,4.3,NA,65,NA,NA,NA
"GE5020 Engineering Product Design","Clark, Adrienne","GE",4.5,4.75,4.3,4.3,14,NA,47.5,19,NA
"GE5100 Product Development for Engrs","Hutchins, John","GE",4,4.55,4.3,4.3,43,NA,21.5,NA,NA
"GE5100 Product Development for Engrs","Morales, Carlos","GE",4.6,5,4.2,4.3,NA,14,43,29,14
"GENS1101 Strategic Thinkng  Learning 1","Adrianson, Aubrey","GENS",2.95,3.05,4.3,4.3,69.25,NA,NA,NA,NA
"GENS1101 Strategic Thinkng  Learning 1","Mank, Chad","GENS",4,4.46666666666667,4.3,4.3,78.3333333333333,NA,NA,NA,NA
"GENS1101 Transition, Learn, Connect Sem","Adrianson, Aubrey","GENS",2.43333333333333,2.7,4.3,4.3,68.6666666666667,15.3333333333333,NA,NA,NA
"GENS1101 Transition, Learn, Connect Sem","Mank, Chad","GENS",3.96666666666667,4.66666666666667,4.3,4.3,84,NA,NA,NA,NA
"GENS1102 Strategic Thinkng  Learning 2","Adrianson, Aubrey","GENS",2.55,2.7,3.8,4,65,15.5,NA,NA,NA
"GENS1102 Strategic Thinkng  Learning 2","Mank, Chad","GENS",3.76666666666667,4.43333333333333,3.8,4,NA,40.6666666666667,NA,NA,NA
"GENS1102 Transition, Learn, Connect 2","Adrianson, Aubrey","GENS",2.3,2.5,4.2,4.4,61,NA,NA,NA,NA
"GENS1102 Transition, Learn, Connect 2","Mank, Chad","GENS",3.83333333333333,4.43333333333333,4.2,4.4,65,23.6666666666667,NA,NA,NA
"GRMN1101 Elementary German 1","Erinna, Diana","GRMN",4.18571428571429,4.17142857142857,4.54285714285714,4.42857142857143,NA,NA,33,NA,NA
"GRMN1101 Elementary German 1","Neumann, Marlene","GRMN",4.6,4.8,4.5,4.5,NA,25,NA,25,38
"GRMN1102 Elementary German 2","Erinna, Diana","GRMN",4.2,4.25,4.5,4.45,NA,29,44,NA,NA
"GRMN1102 Elementary German 2","Neumann, Marlene","GRMN",4.4,4.5,4.56666666666667,4.46666666666667,NA,NA,NA,NA,NA
"GRMN2101 Intermediate German 1","Erinna, Diana","GRMN",4.65,4.45,4.5,4.45,NA,32.5,22.5,35,NA
"GRMN2101 Intermediate German 1","Neumann, Marlene","GRMN",4.5,5,4.6,4.5,25,25,50,NA,NA
"GRMN2102 Intermediate German 2","Erinna, Diana","GRMN",4.1,4.2,4.55,4.45,NA,NA,NA,NA,NA
"GRMN3101 Advanced German 1","Erinna, Diana","GRMN",3.2,3,4.6,4.5,50,25,NA,25,NA
"GRMN3800 Special Topics in German","Erinna, Diana","GRMN",3.3,3.3,4.5,4.4,NA,67,33,NA,NA
"GSND5110 Game Design and Analysis","Foster, Christopher","GSND",4.45,4.6,4.35,4.25,NA,10.5,25,NA,37.5
"GSND5111 Seminar for GSND 5110","Foster, Christopher","GSND",4.25,4.5,4.35,4.25,72,7,NA,7,NA
"GSND5122 Business Models Game Industry","Yarbrough, Walt","GSND",2.9,3.2,4.4,4.3,NA,NA,NA,80,NA
"GSND5130 Usability/User Research","Harteveld, Casper","GSND",4.25,4.3,4.35,4.25,NA,NA,NA,46.5,34.5
"GSND6250 Spatial and Temporal Design","Wiser, Jason","GSND",3.85,3.8,4.3,4.25,NA,NA,19,NA,67.5
"GSND6320 Psychology of Play","Canossa, Alessandro","GSND",4.1,4.5,4.4,4.3,NA,50,50,NA,NA
"GSND6330 Game User Research","Harteveld, Casper","GSND",4.2,4.8,4.3,4.2,NA,NA,17,50,33
"GSND6330 Game User Research","Seif El-Nasr, Magy","GSND",3.4,3,4.3,4.3,NA,33,67,NA,NA
"GSND6350 Game Analytics","Seif El-Nasr, Magy","GSND",4.3,4.8,4.4,4.3,NA,33,NA,67,NA
"HBRW1101 Elementary Hebrew 1","Friedman, Doron","HBRW",4.5,4.8,4.55,4.45,20,NA,65,NA,NA
"HBRW2101 Intermediate Hebrew 1","Friedman, Doron","HBRW",4.8,4.7,4.6,4.5,33,33,33,NA,NA
"HINF200 Health/Medicine Nonclnicians","Spitulnik, Jay","HINF",4.3,4.7,4.5,4.5,NA,33,33,33,NA
"HINF5101 Intro to Health Informatics","Kennedy, Mary","HINF",4.3,4.5,4.5,4.5,17.5,NA,24,NA,NA
"HINF5101 Intro to Health Informatics","Maloney, Marie","HINF",4.6,4.6,4.5,4.5,NA,43,57,NA,NA
"HINF5101 Intro to Health Informatics","Turner, Catherine","HINF",4.2,4.3,4.5,4.5,15,NA,26,14.5,26
"HINF5102 Data Management in Healthcare","Bartolotta, James","HINF",4,4.3,4.5,4.5,7,27,53,7,7
"HINF5102 Data Management in Healthcare","Griskewicz, Mary","HINF",4,3.8,4.5,4.5,15,32.5,NA,7.5,15
"HINF5102 Data Management in Healthcare","Johnson, Craig","HINF",4.35,4.9,4.5,4.5,17.5,50,27.5,NA,NA
"HINF5105 American Healthcare System","Griskewicz, Mary","HINF",3.8,3.5,4.5,4.5,44.5,32,7,7,9.5
"HINF5105 American Healthcare System","Lynch, Richard","HINF",4.5,4.75,4.5,4.5,32.5,NA,16.5,NA,NA
"HINF5110 Global Health Information Mgmt","Powell, Adam","HINF",4.63333333333333,4.76666666666667,4.5,4.5,NA,NA,NA,NA,NA
"HINF5200 Personal Health Informatics","Goodwin, Matthew","HINF",4.45,4.6,4.5,4.5,NA,NA,NA,28,29
"HINF5300 Interface Design/Development","Intille, Stephen","HINF",3.85,3.8,4.5,4.5,NA,NA,NA,NA,NA
"HINF5301 Personal Health Technologies","Jimison, Holly","HINF",3.7,4.2,4.5,4.5,NA,40,60,NA,NA
"HINF6201 Org Behavior  Change Mgmt","Robbins, Shari","HINF",4.475,4.825,4.5,4.5,22,NA,33.75,14.25,NA
"HINF6202 Business Hlthcare Informatics","Maloney, Marie","HINF",3.86666666666667,4.13333333333333,4.5,4.5,NA,37,NA,24.6666666666667,NA
"HINF6205 Creation of Medical Knowledge","Ries, Daniel","HINF",4.425,4.75,4.5,4.5,NA,NA,46,NA,NA
"HINF6205 Creation of Medical Knowledge","Roth, Monique","HINF",4.5,4.8,4.5,4.5,NA,39,39,NA,17
"HINF6215 Project Management","Spitulnik, Jay","HINF",4.475,4.75,4.45,4.45,NA,NA,NA,NA,NA
"HINF6220 Database Design and Security","Feinberg, Daniel","HINF",4.475,4.9,4.5,4.5,NA,44.25,NA,NA,NA
"HINF6220 Database Design and Security","Foster, Jamon","HINF",4.5,4.5,4.5,4.5,NA,21,43,NA,21
"HINF6240 Improving Patient Experience","Babachicos, Cara","HINF",4.5,4.8,4.5,4.5,40,60,NA,NA,NA
"HINF6240 Improving Patient Experience","Maloney, Marie","HINF",4.2,4.2,4.5,4.5,24,NA,48,5,19
"HINF6335 Management Issues in Hlth IT","Hameed, Farhan","HINF",4.4,4.55,4.5,4.5,10.5,37,NA,16,16
"HINF6345 Design for Usability Health","Aubrey, Kathleen","HINF",4.1,4.15,4.4,4.4,12.5,NA,27.5,32.5,12.5
"HINF6345 Design for Usability Health","Bartolotta, James","HINF",4.1,4.15,4.4,4.4,NA,NA,25,37.5,NA
"HINF6350 Public Health Informatics","Foster, Jamon","HINF",4.25,3.85,4.4,4.4,NA,27.5,NA,27.5,NA
"HINF6350 Public Health Informatics","Powell, Adam","HINF",4.3,4.6,4.4,4.4,NA,34,NA,36.5,12
"HINF6355 KeyStandrds Health Infrmatics","Ries, Daniel","HINF",4.55,4.9,4.5,4.5,16,NA,42,NA,12
"HINF6400 Intro to Health Data Analytics","Jimison, Holly","HINF",3.9,4.3,4.5,4.5,NA,NA,25,75,NA
"HIST1130 History of the United States","Heefner, Gretchen","HIST",4.2,4.6,4.55,4.45,11,43,NA,26.5,NA
"HIST1130 History of the United States","Marchuk, Courtney","HIST",4,4.4,4.4,4.4,43,21,14,21,NA
"HIST1140 Intro to African-American Hist","Hall, Robert","HIST",3.8,3.7,4.6,4.5,67,33,NA,NA,NA
"HIST1150 East Asian Studies","Havens, Thomas","HIST",4.36666666666667,4.53333333333333,4.53333333333333,4.5,24.6666666666667,NA,NA,NA,NA
"HIST1150 East Asian Studies","Sum, Chun yi","HIST",4.1,4.3,4.5,4.4,27,NA,53,NA,17
"HIST1150 East Asian Studies","Thai, Philip","HIST",4.2,4.7,4.6,4.5,14,49,23,14,NA
"HIST1170 Europe: Empires/Revolutns/Wars","Frader, Laura","HIST",4.5,4.9,4.6,4.5,43,NA,36,14,NA
"HIST1185 Intro Middle Eastern History","Khuri-Makdisi, Ilham","HIST",4.3,4.55,4.55,4.45,NA,53,NA,NA,NA
"HIST1187 Intro Latin American History","Walker, Louise","HIST",4.6,5,4.5,4.4,NA,67,33,NA,NA
"HIST1190 Picturing Modernity","Cain, Victoria","HIST",4.1,4.6,4.6,4.6,25,63,13,NA,NA
"HIST1200 Historical Research  Writing","Cain, Victoria","HIST",3.9,4.4,4.6,4.5,NA,57,43,NA,NA
"HIST1200 Historical Research  Writing","Frader, Laura","HIST",4.4,4.8,4.6,4.6,NA,NA,100,NA,NA
"HIST1200 Historical Research  Writing","Heefner, Gretchen","HIST",4.8,5,4.6,4.5,23,31,15,31,NA
"HIST1200 Historical Research  Writing","Parsons, Christopher","HIST",4.3,4.8,4.5,4.4,NA,38,8,54,NA
"HIST1200 Historical Research  Writing","Sartori, Jennifer","HIST",3.9,4.3,4.5,4.4,NA,NA,50,NA,38
"HIST1201 First-Year Seminar","Brown, Timothy","HIST",2.9,3.4,4.4,4.4,20,20,40,NA,20
"HIST1201 First-Year Seminar","Cain, Victoria","HIST",3.9,4.4,4.6,4.5,NA,57,43,NA,NA
"HIST1201 First-Year Seminar","Frader, Laura","HIST",4.4,4.7,4.6,4.6,NA,NA,100,NA,NA
"HIST1201 First-Year Seminar","Heefner, Gretchen","HIST",4.8,5,4.6,4.5,23,31,15,31,NA
"HIST1218 Making the Americas","Parsons, Christopher","HIST",4.15,4.6,4.55,4.45,23,NA,21.5,16.5,NA
"HIST1225 Gender, Race, and Medicine","Bailey, Moya","HIST",4.7,4.9,4.6,4.5,8,42,50,NA,NA
"HIST1228 Americans in the World","Heefner, Gretchen","HIST",4.4,5,4.6,4.6,NA,71,14,14,NA
